voltage[V],time[ns]
-0.1846153169,317.6168
-0.1903583693,317.7597
-0.1820857106,317.9026
-0.1717215171,318.0454
-0.1486242863,318.1883
-0.1710535639,318.3312
-0.1647846530,318.4741
-0.1656353592,318.6169
-0.1604951108,318.7598
-0.1739029294,318.9027
-0.1491613926,319.0456
-0.1493270223,319.1885
-0.1520881457,319.3313
-0.1681414499,319.4742
-0.1413968991,319.6171
-0.1519666939,319.7600
-0.1502082626,319.9028
-0.1462302929,320.0457
-0.1437848291,320.1886
-0.1686341224,320.3315
-0.1377118869,320.4744
-0.1517960710,320.6172
-0.1560524980,320.7601
-0.1360133984,320.9030
-0.1495773368,321.0459
-0.1480584794,321.1887
-0.1226087517,321.3316
-0.1219362248,321.4745
-0.1285252541,321.6174
-0.1402117574,321.7603
-0.1396272746,321.9031
-0.1373333075,322.0460
-0.1358234705,322.1889
-0.1179224873,322.3318
-0.1254919190,322.4746
-0.1123875693,322.6175
-0.1077508581,322.7604
-0.1129620130,322.9033
-0.1060097272,323.0461
-0.1075314728,323.1890
-0.1056109581,323.3319
-0.1032365102,323.4748
-0.1127820503,323.6177
-0.0983957253,323.7605
-0.1031442690,323.9034
-0.0939605768,324.0463
-0.1008445873,324.1892
-0.1100720355,324.3320
-0.0803403344,324.4749
-0.0858994510,324.6178
-0.0953155976,324.7607
-0.1022900641,324.9036
-0.0803990861,325.0464
-0.0775895646,325.1893
-0.0848198958,325.3322
-0.0754194814,325.4751
-0.0755746841,325.6179
-0.0873555298,325.7608
-0.0799533787,325.9037
-0.0823256663,326.0466
-0.0723541260,326.1895
-0.0768171367,326.3323
-0.0634780085,326.4752
-0.0643664130,326.6181
-0.0667809415,326.7610
-0.0502887399,326.9038
-0.0729039525,327.0467
-0.0651554428,327.1896
-0.0345134266,327.3325
-0.0680449104,327.4754
-0.0596239721,327.6182
-0.0516998450,327.7611
-0.0488445025,327.9040
-0.0554200853,328.0469
-0.0297887582,328.1897
-0.0485119745,328.3326
-0.0388015685,328.4755
-0.0276240335,328.6184
-0.0358995592,328.7613
-0.0317712012,328.9041
-0.0288080995,329.0470
-0.0384208808,329.1899
-0.0357445513,329.3328
-0.0404085328,329.4756
-0.0403881308,329.6185
-0.0181068407,329.7614
-0.0292734190,329.9043
-0.0189106029,330.0471
-0.0253628442,330.1900
-0.0126924064,330.3329
-0.0201613570,330.4758
-0.0189210520,330.6187
-0.0232563584,330.7615
-0.0256320891,330.9044
-0.0133942569,331.0473
-0.0008437156,331.1902
-0.0061633721,331.3330
-0.0325026805,331.4759
0.0039919375,331.6188
-0.0132013565,331.7617
0.0094684107,331.9046
0.0184033428,332.0474
-0.0135625318,332.1903
0.0023090827,332.3332
0.0334736222,332.4761
-0.0090731062,332.6189
0.0057229830,332.7618
0.0084666792,332.9047
-0.0068699431,333.0476
0.0134234419,333.1905
0.0183402082,333.3333
0.0245445467,333.4762
0.0150596053,333.6191
0.0278737964,333.7620
0.0185159531,333.9048
0.0166957961,334.0477
0.0248316125,334.1906
0.0247576264,334.3335
0.0363726169,334.4764
0.0350414484,334.6192
0.0334717863,334.7621
0.0532489157,334.9050
0.0498254936,335.0479
0.0431423096,335.1907
0.0524472070,335.3336
0.0505857896,335.4765
0.0415674526,335.6194
0.0266755793,335.7623
0.0586843413,335.9051
0.0490124553,336.0480
0.0596287712,336.1909
0.0459384274,336.3338
0.0500540833,336.4766
0.0579687822,336.6195
0.0651074456,336.7624
0.0587455491,336.9053
0.0711561077,337.0481
0.0598505681,337.1910
0.0677372104,337.3339
0.0615120019,337.4768
0.0713993081,337.6197
0.0841591848,337.7625
0.0709369205,337.9054
0.0767478633,338.0483
0.0683436800,338.1912
0.0668815557,338.3340
0.0870676163,338.4769
0.0899126787,338.6198
0.0899587021,338.7627
0.0987100356,338.9056
0.0935308866,339.0484
0.0975337890,339.1913
0.0942852196,339.3342
0.0915129626,339.4771
0.1029022208,339.6199
0.1007929726,339.7628
0.1066976249,339.9057
0.0959271283,340.0486
0.1091052444,340.1915
0.1215341097,340.3343
0.1059714790,340.4772
0.0989422865,340.6201
0.1025069489,340.7630
0.1262731978,340.9058
0.1003703718,341.0487
0.1122063453,341.1916
0.1191166493,341.3345
0.1243035766,341.4774
0.1221913008,341.6202
0.1189653063,341.7631
0.1138517340,341.9060
0.1334142445,342.0489
0.1486750714,342.1917
0.1070898951,342.3346
0.1434242420,342.4775
0.1309878799,342.6204
0.1341493777,342.7633
0.1304743814,342.9061
0.1409345087,343.0490
0.1491878505,343.1919
0.1301802638,343.3348
0.1378460067,343.4776
0.1504672837,343.6205
0.1368066203,343.7634
0.1428108372,343.9063
0.1435318865,344.0491
0.1463849595,344.1920
0.1412515445,344.3349
0.1633716265,344.4778
0.1684500390,344.6207
0.1560035448,344.7635
0.1594704819,344.9064
0.1515223728,345.0493
0.1569542066,345.1922
0.1769149171,345.3350
0.1703102586,345.4779
0.1573302814,345.6208
0.1774085254,345.7637
0.1782399382,345.9066
0.1569600270,346.0494
0.1719507957,346.1923
0.1687381507,346.3352
0.1832058548,346.4781
0.1883418548,346.6209
0.1871835050,346.7638
0.1655535168,346.9067
0.1777752860,347.0496
0.1848765430,347.1925
0.1851860697,347.3353
0.2012829059,347.4782
0.1853061298,347.6211
0.1778439134,347.7640
0.2188312019,347.9068
0.1838190296,348.0497
0.2031067609,348.1926
0.2151567345,348.3355
0.2036656305,348.4784
0.2007456751,348.6212
0.2069667972,348.7641
0.2140634853,348.9070
0.2000882890,349.0499
0.1945707878,349.1927
0.2079521756,349.3356
0.2104497203,349.4785
0.1973136943,349.6214
0.2132562776,349.7643
0.2159573934,349.9071
0.2130112139,350.0500
0.2082947100,350.1929
0.2209241352,350.3358
0.2163002927,350.4786
0.2235982519,350.6215
0.2195963844,350.7644
0.2121239330,350.9073
0.2170231006,351.0502
0.2416014442,351.1930
0.2493604086,351.3359
0.2249000229,351.4788
0.2296679858,351.6217
0.2397006456,351.7645
0.2308012473,351.9074
0.2318618659,352.0503
0.2456864228,352.1932
0.2380257207,352.3360
0.2170945299,352.4789
0.2453441099,352.6218
0.2518364925,352.7647
0.2421825202,352.9076
0.2413914469,353.0504
0.2541541321,353.1933
0.2486615746,353.3362
0.2645676334,353.4791
0.2628075653,353.6219
0.2563568889,353.7648
0.2566486939,353.9077
0.2538086150,354.0506
0.2604225838,354.1935
0.2430556121,354.3363
0.2300168936,354.4792
0.2618514968,354.6221
0.2637525350,354.7650
0.2908536374,354.9078
0.2772602989,355.0507
0.2649878147,355.1936
0.2820538823,355.3365
0.2791957393,355.4794
0.2612684034,355.6222
0.2800830151,355.7651
0.2861306674,355.9080
0.2894493552,356.0509
0.2779889816,356.1937
0.2699696217,356.3366
0.2783884966,356.4795
0.2725100415,356.6224
0.2821772732,356.7653
0.2826164099,356.9081
0.2968961870,357.0510
0.2916620239,357.1939
0.3006633235,357.3368
0.2945219276,357.4796
0.2784505611,357.6225
0.2728895942,357.7654
0.2800223220,357.9083
0.3009735461,358.0512
0.3033825850,358.1940
0.2989087044,358.3369
0.2916337479,358.4798
0.3033534801,358.6227
0.3108759039,358.7655
0.3090871833,358.9084
0.3082304990,359.0513
0.3165785064,359.1942
0.3068949713,359.3370
0.3106565037,359.4799
0.2987690034,359.6228
0.3165321740,359.7657
0.3192714051,359.9086
0.3172874938,360.0514
0.3131837455,360.1943
0.3019540164,360.3372
0.3178710486,360.4801
0.3001750252,360.6229
0.3104475992,360.7658
0.3280360050,360.9087
0.3264568137,361.0516
0.3200766008,361.1945
0.3221810239,361.3373
0.3296805795,361.4802
0.3281268794,361.6231
0.3373922968,361.7660
0.3353020879,361.9088
0.3259193324,362.0517
0.3237088769,362.1946
0.3080354061,362.3375
0.3337597484,362.4804
0.3456440768,362.6232
0.3411751385,362.7661
0.3270759864,362.9090
0.3430443043,363.0519
0.3381272957,363.1947
0.3318497790,363.3376
0.3313930252,363.4805
0.3170101295,363.6234
0.3344403369,363.7663
0.3454840670,363.9091
0.3508065810,364.0520
0.3472583334,364.1949
0.3584498424,364.3378
0.3415062815,364.4806
0.3279673810,364.6235
0.3448062220,364.7664
0.3568581211,364.9093
0.3472761278,365.0522
0.3476522889,365.1950
0.3510921960,365.3379
0.3491291274,365.4808
0.3574267177,365.6237
0.3680461665,365.7665
0.3365580962,365.9094
0.3517537216,366.0523
0.3590761755,366.1952
0.3677844404,366.3380
0.3516931979,366.4809
0.3637918753,366.6238
0.3638474053,366.7667
0.3612867822,366.9096
0.3357384979,367.0524
0.3572745398,367.1953
0.3629641892,367.3382
0.3680641271,367.4811
0.3696168695,367.6239
0.3767033954,367.7668
0.3416463726,367.9097
0.3749807715,368.0526
0.3574448923,368.1955
0.3684827274,368.3383
0.3604284259,368.4812
0.3648476280,368.6241
0.3440980518,368.7670
0.3749534342,368.9098
0.3541277580,369.0527
0.3703491155,369.1956
0.3803789446,369.3385
0.3775254983,369.4814
0.3803576296,369.6242
0.3579780748,369.7671
0.3912574929,369.9100
0.3683504361,370.0529
0.3661039708,370.1957
0.3783999563,370.3386
0.3759078033,370.4815
0.3862367158,370.6244
0.3673998326,370.7673
0.3993426593,370.9101
0.3937859559,371.0530
0.3768614157,371.1959
0.4044501124,371.3388
0.3691310897,371.4816
0.3758705786,371.6245
0.3661747490,371.7674
0.3755944407,371.9103
0.3787601722,372.0532
0.3782857739,372.1960
0.3772735197,372.3389
0.3837871385,372.4818
0.3800464671,372.6247
0.3869976125,372.7675
0.3835939666,372.9104
0.3860787418,373.0533
0.3959290418,373.1962
0.3790420752,373.3390
0.3861491188,373.4819
0.3968752594,373.6248
0.4036680805,373.7677
0.3828896432,373.9106
0.3975699927,374.0534
0.3900944193,374.1963
0.3934228763,374.3392
0.3885178197,374.4821
0.3864396610,374.6249
0.3779266001,374.7678
0.3893655846,374.9107
0.4089218102,375.0536
0.4006807312,375.1965
0.3980620656,375.3393
0.3812566057,375.4822
0.3840633707,375.6251
0.3860135612,375.7680
0.3951845376,375.9108
0.4178382635,376.0537
0.3991587667,376.1966
0.4056349339,376.3395
0.4009692776,376.4824
0.4160180540,376.6252
0.3914997415,376.7681
0.4013025194,376.9110
0.3847233615,377.0539
0.4010238854,377.1967
0.3995554580,377.3396
0.3942926089,377.4825
0.3953338009,377.6254
0.4030039054,377.7683
0.4105544348,377.9111
0.3907505166,378.0540
0.3881189171,378.1969
0.3924822031,378.3398
0.3831959380,378.4826
0.3855858239,378.6255
0.3946208931,378.7684
0.4054402526,378.9113
0.4056989591,379.0542
0.4040210585,379.1970
0.4038723078,379.3399
0.3887557403,379.4828
0.3970051047,379.6257
0.3958349517,379.7685
0.3995475933,379.9114
0.3919082061,380.0543
0.3742618403,380.1972
0.4111604848,380.3400
0.3839625627,380.4829
0.4102247416,380.6258
0.3993367198,380.7687
0.3933682791,380.9116
0.3909864751,381.0544
0.3953824106,381.1973
0.3890286902,381.3402
0.3903055463,381.4831
0.3918711817,381.6259
0.4023842765,381.7688
0.3963561232,381.9117
0.4126102948,382.0546
0.3935511671,382.1975
0.4087812018,382.3403
0.3906228709,382.4832
0.4039937867,382.6261
0.4000033228,382.7690
0.3966536198,382.9118
0.3985840609,383.0547
0.3951135019,383.1976
0.4028430195,383.3405
0.3965114157,383.4834
0.4075294666,383.6262
0.3955142488,383.7691
0.4049412666,383.9120
0.4150026861,384.0549
0.3946165390,384.1977
0.4031407380,384.3406
0.3818303625,384.4835
0.3946745910,384.6264
0.3816179757,384.7693
0.3938719580,384.9121
0.3958926075,385.0550
0.3909317390,385.1979
0.4039304201,385.3408
0.3985820346,385.4836
0.3822170609,385.6265
0.3896387739,385.7694
0.3995213957,385.9123
0.3762358098,386.0552
0.4031217086,386.1980
0.3847417741,386.3409
0.3851276620,386.4838
0.3969802112,386.6267
0.3851927926,386.7695
0.3835288420,386.9124
0.3896050930,387.0553
0.4135353180,387.1982
0.3950589383,387.3410
0.4071854820,387.4839
0.3931636031,387.6268
0.3844206214,387.7697
0.3855526064,387.9126
0.3890735053,388.0554
0.3893896229,388.1983
0.3814872295,388.3412
0.3786870282,388.4841
0.3860922991,388.6269
0.3753762338,388.7698
0.4106106604,388.9127
0.3984734661,389.0556
0.3986120854,389.1985
0.3951742176,389.3413
0.3940697990,389.4842
0.3868452464,389.6271
0.3857416264,389.7700
0.3892464601,389.9128
0.3793306289,390.0557
0.3799941435,390.1986
0.3685356848,390.3415
0.3847853624,390.4844
0.3711376699,390.6272
0.3814218260,390.7701
0.3637927782,390.9130
0.3815979356,391.0559
0.3836479954,391.1987
0.3911922612,391.3416
0.3875884720,391.4845
0.3827119305,391.6274
0.3829559042,391.7703
0.3679545682,391.9131
0.3630448250,392.0560
0.3762935414,392.1989
0.3757015945,392.3418
0.3954676001,392.4846
0.3585717781,392.6275
0.3605746483,392.7704
0.3682531086,392.9133
0.3692815719,393.0562
0.3834396464,393.1990
0.3878284659,393.3419
0.3752856525,393.4848
0.3724600704,393.6277
0.3796801713,393.7705
0.3944204369,393.9134
0.3804602772,394.0563
0.3619405080,394.1992
0.3778682297,394.3420
0.3580610489,394.4849
0.3718611707,394.6278
0.3645697285,394.7707
0.3778746591,394.9136
0.3669177994,395.0564
0.3735843186,395.1993
0.3565966676,395.3422
0.3578648885,395.4851
0.3563371673,395.6279
0.3580294826,395.7708
0.3562037804,395.9137
0.3534982972,396.0566
0.3444396869,396.1995
0.3585301558,396.3423
0.3640448932,396.4852
0.3604041411,396.6281
0.3451312176,396.7710
0.3539787687,396.9138
0.3453163510,397.0567
0.3481416749,397.1996
0.3472873608,397.3425
0.3500677695,397.4854
0.3352122243,397.6282
0.3622531123,397.7711
0.3347778253,397.9140
0.3603222003,398.0569
0.3343710266,398.1997
0.3428229366,398.3426
0.3246448454,398.4855
0.3431579310,398.6284
0.3394831991,398.7713
0.3429585306,398.9141
0.3409865011,399.0570
0.3460810464,399.1999
0.3455713336,399.3428
0.3309507369,399.4856
0.3259038226,399.6285
0.3305922710,399.7714
0.3292583382,399.9143
0.3245448640,400.0572
0.3263513929,400.2000
0.3071698867,400.3429
0.3452629495,400.4858
0.3264027996,400.6287
0.3211260235,400.7715
0.3324435772,400.9144
0.3131361773,401.0573
0.3256512522,401.2002
0.3402376067,401.3430
0.3028283414,401.4859
0.3090973963,401.6288
0.3094608293,401.7717
0.3244334835,401.9146
0.3144982831,402.0574
0.3148501761,402.2003
0.3013641283,402.3432
0.3086933430,402.4861
0.3029362203,402.6289
0.3029906788,402.7718
0.3122604678,402.9147
0.3222858450,403.0576
0.3101487053,403.2005
0.3179446450,403.3433
0.3011460056,403.4862
0.2992526661,403.6291
0.3115551125,403.7720
0.2956425677,403.9148
0.2999784934,404.0577
0.3058514789,404.2006
0.2977949814,404.3435
0.3153205078,404.4864
0.2987381311,404.6292
0.2988748860,404.7721
0.3076680567,404.9150
0.2814623455,405.0579
0.2803822605,405.2007
0.2862849142,405.3436
0.2810680979,405.4865
0.2898471560,405.6294
0.2977348346,405.7723
0.3101644403,405.9151
0.2939098699,406.0580
0.2791551559,406.2009
0.2829672588,406.3438
0.2602635206,406.4866
0.2798771836,406.6295
0.2841064906,406.7724
0.2662868831,406.9153
0.2824028303,407.0582
0.2841120067,407.2010
0.2694855024,407.3439
0.2908922351,407.4868
0.2593456055,407.6297
0.2630165024,407.7725
0.2599401051,407.9154
0.2517508148,408.0583
0.2550935532,408.2012
0.2551328965,408.3440
0.2763132546,408.4869
0.2721621798,408.6298
0.2729859143,408.7727
0.2585401536,408.9156
0.2506462485,409.0584
0.2583995231,409.2013
0.2456235487,409.3442
0.2454375321,409.4871
0.2355669884,409.6299
0.2541152352,409.7728
0.2347353631,409.9157
0.2507639319,410.0586
0.2493734178,410.2015
0.2367545802,410.3443
0.2531105149,410.4872
0.2526154906,410.6301
0.2368174335,410.7730
0.2391253421,410.9158
0.2462958728,411.0587
0.2140792113,411.2016
0.2411555121,411.3445
0.2281592837,411.4874
0.2092806740,411.6302
0.2360927413,411.7731
0.2231708891,411.9160
0.2176266635,412.0589
0.2271509044,412.2017
0.2203953110,412.3446
0.2161286487,412.4875
0.2060195131,412.6304
0.2213130123,412.7733
0.2217969440,412.9161
0.1999424389,413.0590
0.1923590838,413.2019
0.1920249684,413.3448
0.2113041792,413.4876
0.2001946059,413.6305
0.2124888404,413.7734
0.2038482734,413.9163
0.2031238486,414.0592
0.1819883517,414.2020
0.2037294366,414.3449
0.1947859345,414.4878
0.2047067703,414.6307
0.1928771793,414.7735
0.1997852932,414.9164
0.1901466504,415.0593
0.2173184333,415.2022
0.1756551262,415.3450
0.1829781651,415.4879
0.1963816127,415.6308
0.1788368244,415.7737
0.1729536905,415.9166
0.1817125965,416.0594
0.1797578351,416.2023
0.1792853480,416.3452
0.1803893574,416.4881
0.1544758140,416.6309
0.1879647457,416.7738
0.1752356008,416.9167
0.1780528855,417.0596
0.1471618458,417.2025
0.1681531773,417.3453
0.1726700619,417.4882
0.1489707515,417.6311
0.1515465690,417.7740
0.1588316162,417.9168
0.1560885840,418.0597
0.1515777084,418.2026
0.1595073576,418.3455
0.1627196467,418.4884
0.1496447820,418.6312
0.1367514604,418.7741
0.1529912024,418.9170
0.1468844678,419.0599
0.1161452727,419.2027
0.1485903401,419.3456
0.1484076174,419.4885
0.1353329097,419.6314
0.1385714163,419.7743
0.1436228723,419.9171
0.1342608430,420.0600
0.1375846913,420.2029
0.1305755653,420.3458
0.1185185837,420.4886
0.1338844097,420.6315
0.1338733878,420.7744
0.0979661028,420.9173
0.1302913384,421.0602
0.1280217359,421.2030
0.1229769737,421.3459
0.1046748484,421.4888
0.1148479480,421.6317
0.1162765586,421.7745
0.1125555041,421.9174
0.1053052343,422.0603
0.0913917285,422.2032
0.1102608747,422.3460
0.1127982725,422.4889
0.0924064290,422.6318
0.1172458283,422.7747
0.0879044859,422.9176
0.1078048271,423.0604
0.0939363726,423.2033
0.1030851912,423.3462
0.0760675402,423.4891
0.0804576636,423.6319
0.0752223955,423.7748
0.0724411023,423.9177
0.0928142436,424.0606
0.0895761303,424.2035
0.0783870229,424.3463
0.0865765066,424.4892
0.0709879375,424.6321
0.0640432373,424.7750
0.0881961801,424.9178
0.0714229485,425.0607
0.0751837911,425.2036
0.0697910887,425.3465
0.0687277262,425.4894
0.0730780213,425.6322
0.0674040359,425.7751
0.0644523535,425.9180
0.0652468873,426.0609
0.0556642623,426.2037
0.0503180621,426.3466
0.0440241157,426.4895
0.0657961713,426.6324
0.0596122233,426.7753
0.0207973774,426.9181
0.0421968959,427.0610
0.0187889034,427.2039
0.0312348818,427.3468
0.0519611868,427.4896
0.0243978150,427.6325
0.0532625956,427.7754
0.0292690402,427.9183
0.0318747989,428.0612
0.0096301960,428.2040
0.0354967260,428.3469
0.0334529826,428.4898
0.0134455499,428.6327
0.0386428296,428.7755
0.0448606030,428.9184
-0.0027178260,429.0613
0.0212609606,429.2042
0.0043353075,429.3470
0.0306650272,429.4899
0.0205949927,429.6328
0.0237039676,429.7757
0.0005337165,429.9186
0.0078347750,430.0614
0.0009021967,430.2043
0.0073978680,430.3472
-0.0030664241,430.4901
0.0112128224,430.6329
0.0005341627,430.7758
0.0015931268,430.9187
0.0069557326,431.0616
-0.0189716192,431.2045
-0.0203330370,431.3473
0.0034216097,431.4902
-0.0206129120,431.6331
-0.0262209503,431.7760
-0.0155908427,431.9188
-0.0402258649,432.0617
-0.0338661489,432.2046
-0.0140626463,432.3475
-0.0267728863,432.4904
-0.0298247763,432.6332
-0.0208024016,432.7761
-0.0286994954,432.9190
-0.0264908305,433.0619
-0.0373153111,433.2047
-0.0399824988,433.3476
-0.0314252979,433.4905
-0.0343695267,433.6334
-0.0276352717,433.7763
-0.0388121946,433.9191
-0.0564366477,434.0620
-0.0532241708,434.2049
-0.0417405630,434.3478
-0.0538955789,434.4906
-0.0448252115,434.6335
-0.0333707038,434.7764
-0.0633656730,434.9193
-0.0533550292,435.0622
-0.0680858110,435.2050
-0.0488209193,435.3479
-0.0506803172,435.4908
-0.0683817932,435.6337
-0.0747581323,435.7765
-0.0677304961,435.9194
-0.0524863833,436.0623
-0.0618814662,436.2052
-0.0685875209,436.3480
-0.0697844149,436.4909
-0.0658146235,436.6338
-0.0946146194,436.7767
-0.0608613616,436.9196
-0.0830141224,437.0624
-0.0708864722,437.2053
-0.0903878362,437.3482
-0.0764251655,437.4911
-0.0996692729,437.6339
-0.1019208125,437.7768
-0.0778288377,437.9197
-0.0958343807,438.0626
-0.1059360902,438.2055
-0.0957383352,438.3483
-0.1040185406,438.4912
-0.0979504398,438.6341
-0.1016876667,438.7770
-0.1063626373,438.9198
-0.1357770986,439.0627
-0.1070247952,439.2056
-0.1207251574,439.3485
-0.1026164759,439.4914
-0.1061748176,439.6342
-0.1183037078,439.7771
-0.1096408302,439.9200
-0.1267797906,440.0629
-0.1205068796,440.2057
-0.1201427596,440.3486
-0.1182484094,440.4915
-0.1321492604,440.6344
-0.1271443590,440.7773
-0.1278373392,440.9201
-0.1172336575,441.0630
-0.1373919229,441.2059
-0.1405616936,441.3488
-0.1313968088,441.4916
-0.1309396370,441.6345
-0.1271329834,441.7774
-0.1306358208,441.9203
-0.1508012835,442.0632
-0.1304038158,442.2060
-0.1375535741,442.3489
-0.1485078738,442.4918
-0.1547948660,442.6347
-0.1630811436,442.7775
-0.1661606140,442.9204
-0.1486251790,443.0633
-0.1655426331,443.2062
-0.1613296753,443.3490
-0.1698808189,443.4919
-0.1436686775,443.6348
-0.1605139759,443.7777
-0.1649771782,443.9206
-0.1654207524,444.0634
-0.1845625315,444.2063
-0.1715485102,444.3492
-0.1811769435,444.4921
-0.1809298836,444.6349
-0.1775699490,444.7778
-0.1923440209,444.9207
-0.1674252223,445.0636
-0.1762695078,445.2065
-0.1917121065,445.3493
-0.1924714298,445.4922
-0.1641143110,445.6351
-0.1885059908,445.7780
-0.1978732637,445.9208
-0.1717485134,446.0637
-0.1964290253,446.2066
-0.2065527960,446.3495
-0.1757444294,446.4924
-0.1905851900,446.6352
-0.2027303025,446.7781
-0.1942640562,446.9210
-0.1993887959,447.0639
-0.2012264093,447.2067
-0.1986400772,447.3496
-0.1995645870,447.4925
-0.1994269076,447.6354
-0.2214440835,447.7783
-0.2040216426,447.9211
-0.2066262731,448.0640
-0.2089620043,448.2069
-0.2137985650,448.3498
-0.2044763369,448.4926
-0.2200733901,448.6355
-0.2081328081,448.7784
-0.2076235581,448.9213
-0.2042326205,449.0642
-0.2166463326,449.2070
-0.2090690242,449.3499
-0.2208289325,449.4928
-0.2231804069,449.6357
-0.2108096470,449.7785
-0.2266541742,449.9214
-0.2402037506,450.0643
-0.2126919115,450.2072
-0.2327148770,450.3501
-0.2248587634,450.4929
-0.2556718591,450.6358
-0.2255182915,450.7787
-0.2436661222,450.9216
-0.2462499927,451.0644
-0.2513143671,451.2073
-0.2316834372,451.3502
-0.2385313151,451.4931
-0.2418468373,451.6359
-0.2512481280,451.7788
-0.2480277635,451.9217
-0.2416108085,452.0646
-0.2332134451,452.2075
-0.2604569973,452.3503
-0.2475270680,452.4932
-0.2627412087,452.6361
-0.2447289357,452.7790
-0.2636583398,452.9218
-0.2736600840,453.0647
-0.2554933460,453.2076
-0.2883566399,453.3505
-0.2566368438,453.4934
-0.2843316249,453.6362
-0.2686960479,453.7791
-0.2521040608,453.9220
-0.2559346212,454.0649
-0.2638377564,454.2077
-0.2750224185,454.3506
-0.2799763751,454.4935
-0.2766544811,454.6364
-0.2764309444,454.7793
-0.2812596612,454.9221
-0.2800912585,455.0650
-0.2835617226,455.2079
-0.2788283439,455.3508
-0.2828805500,455.4936
-0.2797084547,455.6365
-0.2786976390,455.7794
-0.3014620556,455.9223
-0.2805733574,456.0652
-0.2990696423,456.2080
-0.2846474616,456.3509
-0.3034084470,456.4938
-0.3004300523,456.6367
-0.2994049078,456.7795
-0.2970111119,456.9224
-0.3069548149,457.0653
-0.3049906960,457.2082
-0.2991513867,457.3511
-0.3177021358,457.4939
-0.3108154227,457.6368
-0.2928970696,457.7797
-0.2958458510,457.9226
-0.3148237570,458.0654
-0.3069505267,458.2083
-0.2953414498,458.3512
-0.3201999398,458.4941
-0.3017123956,458.6369
-0.3245842829,458.7798
-0.3013580141,458.9227
-0.3029953329,459.0656
-0.3057722388,459.2085
-0.3157748803,459.3513
-0.3057667631,459.4942
-0.3263599598,459.6371
-0.3133662025,459.7800
-0.3122656311,459.9228
-0.3207301081,460.0657
-0.3048947934,460.2086
-0.3219762207,460.3515
-0.3386879857,460.4944
-0.3281039653,460.6372
-0.3216915427,460.7801
-0.3284525910,460.9230
-0.3356122787,461.0659
-0.3457400927,461.2087
-0.3411178669,461.3516
-0.3188540058,461.4945
-0.3249127356,461.6374
-0.3314932170,461.7803
-0.3309055087,461.9231
-0.3249507087,462.0660
-0.3292049778,462.2089
-0.3448003594,462.3518
-0.3359587007,462.4946
-0.3479272044,462.6375
-0.3392320082,462.7804
-0.3240491717,462.9233
-0.3280105403,463.0662
-0.3293806961,463.2090
-0.3559782327,463.3519
-0.3298421689,463.4948
-0.3512271490,463.6377
-0.3530710383,463.7805
-0.3406823772,463.9234
-0.3600438008,464.0663
-0.3388987867,464.2092
-0.3376731234,464.3521
-0.3694165369,464.4949
-0.3398273498,464.6378
-0.3545919509,464.7807
-0.3306187844,464.9236
-0.3661781191,465.0664
-0.3491122674,465.2093
-0.3619432425,465.3522
-0.3477470998,465.4951
-0.3580985933,465.6379
-0.3339705255,465.7808
-0.3620776076,465.9237
-0.3689329362,466.0666
-0.3571615413,466.2095
-0.3541717497,466.3523
-0.3580785080,466.4952
-0.3479738470,466.6381
-0.3668674446,466.7810
-0.3605108749,466.9238
-0.3728471628,467.0667
-0.3738070958,467.2096
-0.3807039275,467.3525
-0.3559078796,467.4954
-0.3635720977,467.6382
-0.3641422764,467.7811
-0.3844529777,467.9240
-0.3644212580,468.0669
-0.3866310925,468.2097
-0.3640975712,468.3526
-0.3881592589,468.4955
-0.3825420990,468.6384
-0.3726011871,468.7813
-0.3684116777,468.9241
-0.3972638933,469.0670
-0.3725932398,469.2099
-0.3719625678,469.3528
-0.3889901674,469.4956
-0.3879579472,469.6385
-0.3852785472,469.7814
-0.3798520127,469.9243
-0.3717423050,470.0672
-0.3788587452,470.2100
-0.3833076107,470.3529
-0.3899646597,470.4958
-0.3932165243,470.6387
-0.3856185942,470.7815
-0.3846578780,470.9244
-0.3852191463,471.0673
-0.3858675969,471.2102
-0.3810169316,471.3531
-0.4025640914,471.4959
-0.3973877125,471.6388
-0.3728834120,471.7817
-0.4035011846,471.9246
-0.3830901005,472.0674
-0.3869711282,472.2103
-0.3815669405,472.3532
-0.4089309066,472.4961
-0.3718116415,472.6389
-0.3720328073,472.7818
-0.3841875951,472.9247
-0.3865861987,473.0676
-0.3991364775,473.2105
-0.4007742520,473.3533
-0.3951757294,473.4962
-0.4001396829,473.6391
-0.3992635072,473.7820
-0.4025895640,473.9248
-0.3966295301,474.0677
-0.3861939699,474.2106
-0.4028472737,474.3535
-0.4050284699,474.4964
-0.4037366731,474.6392
-0.4045837057,474.7821
-0.4037273004,474.9250
-0.3875494580,475.0679
-0.3902472444,475.2107
-0.3796171305,475.3536
-0.3883975894,475.4965
-0.3943370549,475.6394
-0.4069834579,475.7823
-0.3916376510,475.9251
-0.4019015502,476.0680
-0.4066912145,476.2109
-0.3973419317,476.3538
-0.3945380625,476.4966
-0.3920040481,476.6395
-0.4069065550,476.7824
-0.3868781726,476.9253
-0.3972844726,477.0682
-0.4175964450,477.2110
-0.4013361903,477.3539
-0.3814851453,477.4968
-0.3996797557,477.6397
-0.4032856237,477.7825
-0.4063036287,477.9254
-0.3973320242,478.0683
-0.4020970038,478.2112
-0.3986506423,478.3541
-0.4142032182,478.4969
-0.3828772187,478.6398
-0.4059370052,478.7827
