voltage[V],time[ns]
-0.5889979154,320.0457
-0.5884716596,320.1886
-0.5879332321,320.3315
-0.5873826440,320.4744
-0.5868199066,320.6172
-0.5862450316,320.7601
-0.5856580310,320.9030
-0.5850589168,321.0459
-0.5844477014,321.1887
-0.5838243975,321.3316
-0.5831890180,321.4745
-0.5825415760,321.6174
-0.5818820849,321.7603
-0.5812105583,321.9031
-0.5805270102,322.0460
-0.5798314547,322.1889
-0.5791239061,322.3318
-0.5784043791,322.4746
-0.5776728886,322.6175
-0.5769294496,322.7604
-0.5761740777,322.9033
-0.5754067884,323.0461
-0.5746275976,323.1890
-0.5738365213,323.3319
-0.5730335760,323.4748
-0.5722187783,323.6177
-0.5713921450,323.7605
-0.5705536932,323.9034
-0.5697034403,324.0463
-0.5688414038,324.1892
-0.5679676016,324.3320
-0.5670820517,324.4749
-0.5661847725,324.6178
-0.5652757825,324.7607
-0.5643551006,324.9036
-0.5634227457,325.0464
-0.5624787371,325.1893
-0.5615230945,325.3322
-0.5605558375,325.4751
-0.5595769861,325.6179
-0.5585865606,325.7608
-0.5575845815,325.9037
-0.5565710696,326.0466
-0.5555460457,326.1895
-0.5545095310,326.3323
-0.5534615471,326.4752
-0.5524021155,326.6181
-0.5513312583,326.7610
-0.5502489975,326.9038
-0.5491553555,327.0467
-0.5480503550,327.1896
-0.5469340188,327.3325
-0.5458063700,327.4754
-0.5446674320,327.6182
-0.5435172282,327.7611
-0.5423557825,327.9040
-0.5411831188,328.0469
-0.5399992615,328.1897
-0.5388042351,328.3326
-0.5375980642,328.4755
-0.5363807738,328.6184
-0.5351523891,328.7613
-0.5339129355,328.9041
-0.5326624386,329.0470
-0.5314009243,329.1899
-0.5301284186,329.3328
-0.5288449480,329.4756
-0.5275505389,329.6185
-0.5262452182,329.7614
-0.5249290127,329.9043
-0.5236019498,330.0471
-0.5222640569,330.1900
-0.5209153617,330.3329
-0.5195558920,330.4758
-0.5181856760,330.6187
-0.5168047420,330.7615
-0.5154131186,330.9044
-0.5140108346,331.0473
-0.5125979189,331.1902
-0.5111744008,331.3330
-0.5097403098,331.4759
-0.5082956755,331.6188
-0.5068405277,331.7617
-0.5053748967,331.9046
-0.5038988126,332.0474
-0.5024123061,332.1903
-0.5009154078,332.3332
-0.4994081488,332.4761
-0.4978905601,332.6189
-0.4963626733,332.7618
-0.4948245199,332.9047
-0.4932761316,333.0476
-0.4917175407,333.1905
-0.4901487792,333.3333
-0.4885698796,333.4762
-0.4869808746,333.6191
-0.4853817971,333.7620
-0.4837726801,333.9048
-0.4821535569,334.0477
-0.4805244609,334.1906
-0.4788854260,334.3335
-0.4772364860,334.4764
-0.4755776750,334.6192
-0.4739090273,334.7621
-0.4722305774,334.9050
-0.4705423600,335.0479
-0.4688444101,335.1907
-0.4671367628,335.3336
-0.4654194534,335.4765
-0.4636925174,335.6194
-0.4619559906,335.7623
-0.4602099088,335.9051
-0.4584543082,336.0480
-0.4566892250,336.1909
-0.4549146959,336.3338
-0.4531307574,336.4766
-0.4513374466,336.6195
-0.4495348004,336.7624
-0.4477228562,336.9053
-0.4459016515,337.0481
-0.4440712238,337.1910
-0.4422316112,337.3339
-0.4403828516,337.4768
-0.4385249832,337.6197
-0.4366580445,337.7625
-0.4347820742,337.9054
-0.4328971110,338.0483
-0.4310031938,338.1912
-0.4291003620,338.3340
-0.4271886547,338.4769
-0.4252681117,338.6198
-0.4233387725,338.7627
-0.4214006772,338.9056
-0.4194538657,339.0484
-0.4174983784,339.1913
-0.4155342557,339.3342
-0.4135615382,339.4771
-0.4115802668,339.6199
-0.4095904823,339.7628
-0.4075922261,339.9057
-0.4055855393,340.0486
-0.4035704635,340.1915
-0.4015470404,340.3343
-0.3995153119,340.4772
-0.3974753199,340.6201
-0.3954271067,340.7630
-0.3933707145,340.9058
-0.3913061861,341.0487
-0.3892335640,341.1916
-0.3871528911,341.3345
-0.3850642104,341.4774
-0.3829675653,341.6202
-0.3808629989,341.7631
-0.3787505549,341.9060
-0.3766302770,342.0489
-0.3745022090,342.1917
-0.3723663948,342.3346
-0.3702228788,342.4775
-0.3680717052,342.6204
-0.3659129186,342.7633
-0.3637465635,342.9061
-0.3615726848,343.0490
-0.3593913275,343.1919
-0.3572025366,343.3348
-0.3550063575,343.4776
-0.3528028356,343.6205
-0.3505920163,343.7634
-0.3483739456,343.9063
-0.3461486692,344.0491
-0.3439162332,344.1920
-0.3416766837,344.3349
-0.3394300671,344.4778
-0.3371764299,344.6207
-0.3349158186,344.7635
-0.3326482800,344.9064
-0.3303738611,345.0493
-0.3280926088,345.1922
-0.3258045703,345.3350
-0.3235097930,345.4779
-0.3212083243,345.6208
-0.3189002119,345.7637
-0.3165855034,345.9066
-0.3142642468,346.0494
-0.3119364901,346.1923
-0.3096022813,346.3352
-0.3072616689,346.4781
-0.3049147012,346.6209
-0.3025614267,346.7638
-0.3002018941,346.9067
-0.2978361522,347.0496
-0.2954642500,347.1925
-0.2930862366,347.3353
-0.2907021610,347.4782
-0.2883120726,347.6211
-0.2859160209,347.7640
-0.2835140554,347.9068
-0.2811062258,348.0497
-0.2786925819,348.1926
-0.2762731736,348.3355
-0.2738480509,348.4784
-0.2714172641,348.6212
-0.2689808633,348.7641
-0.2665388991,348.9070
-0.2640914218,349.0499
-0.2616384822,349.1927
-0.2591801310,349.3356
-0.2567164189,349.4785
-0.2542473970,349.6214
-0.2517731163,349.7643
-0.2492936281,349.9071
-0.2468089835,350.0500
-0.2443192340,350.1929
-0.2418244311,350.3358
-0.2393246264,350.4786
-0.2368198716,350.6215
-0.2343102184,350.7644
-0.2317957189,350.9073
-0.2292764250,351.0502
-0.2267523888,351.1930
-0.2242236626,351.3359
-0.2216902986,351.4788
-0.2191523492,351.6217
-0.2166098669,351.7645
-0.2140629043,351.9074
-0.2115115142,352.0503
-0.2089557492,352.1932
-0.2063956622,352.3360
-0.2038313063,352.4789
-0.2012627343,352.6218
-0.1986899995,352.7647
-0.1961131550,352.9076
-0.1935322543,353.0504
-0.1909473505,353.1933
-0.1883584973,353.3362
-0.1857657481,353.4791
-0.1831691566,353.6219
-0.1805687765,353.7648
-0.1779646616,353.9077
-0.1753568657,354.0506
-0.1727454428,354.1935
-0.1701304468,354.3363
-0.1675119320,354.4792
-0.1648899524,354.6221
-0.1622645623,354.7650
-0.1596358159,354.9078
-0.1570037677,355.0507
-0.1543684721,355.1936
-0.1517299835,355.3365
-0.1490883567,355.4794
-0.1464436461,355.6222
-0.1437959066,355.7651
-0.1411451928,355.9080
-0.1384915596,356.0509
-0.1358350619,356.1937
-0.1331757546,356.3366
-0.1305136928,356.4795
-0.1278489315,356.6224
-0.1251815258,356.7653
-0.1225115309,356.9081
-0.1198390020,357.0510
-0.1171639944,357.1939
-0.1144865634,357.3368
-0.1118067644,357.4796
-0.1091246528,357.6225
-0.1064402841,357.7654
-0.1037537139,357.9083
-0.1010649976,358.0512
-0.0983741910,358.1940
-0.0956813496,358.3369
-0.0929865291,358.4798
-0.0902897854,358.6227
-0.0875911742,358.7655
-0.0848907512,358.9084
-0.0821885724,359.0513
-0.0794846936,359.1942
-0.0767791708,359.3370
-0.0740720599,359.4799
-0.0713634169,359.6228
-0.0686532979,359.7657
-0.0659417589,359.9086
-0.0632288560,360.0514
-0.0605146452,360.1943
-0.0577991828,360.3372
-0.0550825249,360.4801
-0.0523647277,360.6229
-0.0496458474,360.7658
-0.0469259402,360.9087
-0.0442050624,361.0516
-0.0414832703,361.1945
-0.0387606202,361.3373
-0.0360371684,361.4802
-0.0333129712,361.6231
-0.0305880849,361.7660
-0.0278625660,361.9088
-0.0251364708,362.0517
-0.0224098556,362.1946
-0.0196827770,362.3375
-0.0169552912,362.4804
-0.0142274547,362.6232
-0.0114993240,362.7661
-0.0087709554,362.9090
-0.0060424054,363.0519
-0.0033137304,363.1947
-0.0005849869,363.3376
0.0021437687,363.4805
0.0048724800,363.6234
0.0076010905,363.7663
0.0103295438,363.9091
0.0130577834,364.0520
0.0157857530,364.1949
0.0185133960,364.3378
0.0212406561,364.4806
0.0239674769,364.6235
0.0266938019,364.7664
0.0294195748,364.9093
0.0321447393,365.0522
0.0348692388,365.1950
0.0375930171,365.3379
0.0403160179,365.4808
0.0430381848,365.6237
0.0457594614,365.7665
0.0484797917,365.9094
0.0511991191,366.0523
0.0539173876,366.1952
0.0566345409,366.3380
0.0593505228,366.4809
0.0620652770,366.6238
0.0647787476,366.7667
0.0674908783,366.9096
0.0702016130,367.0524
0.0729108957,367.1953
0.0756186703,367.3382
0.0783248809,367.4811
0.0810294714,367.6239
0.0837323859,367.7668
0.0864335686,367.9097
0.0891329635,368.0526
0.0918305147,368.1955
0.0945261666,368.3383
0.0972198634,368.4812
0.0999115492,368.6241
0.1026011686,368.7670
0.1052886657,368.9098
0.1079739851,369.0527
0.1106570713,369.1956
0.1133378686,369.3385
0.1160163217,369.4814
0.1186923751,369.6242
0.1213659735,369.7671
0.1240370617,369.9100
0.1267055843,370.0529
0.1293714862,370.1957
0.1320347122,370.3386
0.1346952072,370.4815
0.1373529162,370.6244
0.1400077843,370.7673
0.1426597565,370.9101
0.1453087780,371.0530
0.1479547940,371.1959
0.1505977497,371.3388
0.1532375905,371.4816
0.1558742618,371.6245
0.1585077090,371.7674
0.1611378777,371.9103
0.1637647135,372.0532
0.1663881621,372.1960
0.1690081691,372.3389
0.1716246804,372.4818
0.1742376419,372.6247
0.1768469995,372.7675
0.1794526993,372.9104
0.1820546873,373.0533
0.1846529097,373.1962
0.1872473129,373.3390
0.1898378431,373.4819
0.1924244468,373.6248
0.1950070704,373.7677
0.1975856606,373.9106
0.2001601639,374.0534
0.2027305273,374.1963
0.2052966974,374.3392
0.2078586212,374.4821
0.2104162457,374.6249
0.2129695181,374.7678
0.2155183855,374.9107
0.2180627951,375.0536
0.2206026945,375.1965
0.2231380309,375.3393
0.2256687520,375.4822
0.2281948055,375.6251
0.2307161391,375.7680
0.2332327006,375.9108
0.2357444380,376.0537
0.2382512994,376.1966
0.2407532328,376.3395
0.2432501866,376.4824
0.2457421091,376.6252
0.2482289487,376.7681
0.2507106541,376.9110
0.2531871738,377.0539
0.2556584567,377.1967
0.2581244517,377.3396
0.2605851076,377.4825
0.2630403738,377.6254
0.2654901992,377.7683
0.2679345334,377.9111
0.2703733257,378.0540
0.2728065257,378.1969
0.2752340831,378.3398
0.2776559476,378.4826
0.2800720691,378.6255
0.2824823978,378.7684
0.2848868836,378.9113
0.2872854770,379.0542
0.2896781283,379.1970
0.2920647879,379.3399
0.2944454066,379.4828
0.2968199350,379.6257
0.2991883242,379.7685
0.3015505250,379.9114
0.3039064887,380.0543
0.3062561664,380.1972
0.3085995097,380.3400
0.3109364700,380.4829
0.3132669990,380.6258
0.3155910484,380.7687
0.3179085703,380.9116
0.3202195167,381.0544
0.3225238398,381.1973
0.3248214918,381.3402
0.3271124254,381.4831
0.3293965931,381.6259
0.3316739477,381.7688
0.3339444421,381.9117
0.3362080292,382.0546
0.3384646623,382.1975
0.3407142948,382.3403
0.3429568800,382.4832
0.3451923716,382.6261
0.3474207234,382.7690
0.3496418892,382.9118
0.3518558232,383.0547
0.3540624795,383.1976
0.3562618125,383.3405
0.3584537766,383.4834
0.3606383267,383.6262
0.3628154174,383.7691
0.3649850038,383.9120
0.3671470409,384.0549
0.3693014841,384.1977
0.3714482888,384.3406
0.3735874106,384.4835
0.3757188052,384.6264
0.3778424286,384.7693
0.3799582368,384.9121
0.3820661860,385.0550
0.3841662328,385.1979
0.3862583336,385.3408
0.3883424451,385.4836
0.3904185243,385.6265
0.3924865282,385.7694
0.3945464141,385.9123
0.3965981393,386.0552
0.3986416613,386.1980
0.4006769381,386.3409
0.4027039273,386.4838
0.4047225871,386.6267
0.4067328758,386.7695
0.4087347518,386.9124
0.4107281737,387.0553
0.4127131001,387.1982
0.4146894902,387.3410
0.4166573030,387.4839
0.4186164977,387.6268
0.4205670339,387.7697
0.4225088713,387.9126
0.4244419696,388.0554
0.4263662890,388.1983
0.4282817895,388.3412
0.4301884315,388.4841
0.4320861757,388.6269
0.4339749828,388.7698
0.4358548136,388.9127
0.4377256294,389.0556
0.4395873915,389.1985
0.4414400612,389.3413
0.4432836003,389.4842
0.4451179708,389.6271
0.4469431345,389.7700
0.4487590538,389.9128
0.4505656912,390.0557
0.4523630091,390.1986
0.4541509706,390.3415
0.4559295386,390.4844
0.4576986762,390.6272
0.4594583470,390.7701
0.4612085145,390.9130
0.4629491425,391.0559
0.4646801950,391.1987
0.4664016363,391.3416
0.4681134306,391.4845
0.4698155426,391.6274
0.4715079372,391.7703
0.4731905792,391.9131
0.4748634339,392.0560
0.4765264666,392.1989
0.4781796431,392.3418
0.4798229291,392.4846
0.4814562905,392.6275
0.4830796937,392.7704
0.4846931050,392.9133
0.4862964911,393.0562
0.4878898188,393.1990
0.4894730552,393.3419
0.4910461674,393.4848
0.4926091230,393.6277
0.4941618897,393.7705
0.4957044353,393.9134
0.4972367278,394.0563
0.4987587358,394.1992
0.5002704275,394.3420
0.5017717718,394.4849
0.5032627377,394.6278
0.5047432942,394.7707
0.5062134108,394.9136
0.5076730570,395.0564
0.5091222027,395.1993
0.5105608179,395.3422
0.5119888728,395.4851
0.5134063379,395.6279
0.5148131839,395.7708
0.5162093816,395.9137
0.5175949023,396.0566
0.5189697172,396.1995
0.5203337979,396.3423
0.5216871162,396.4852
0.5230296440,396.6281
0.5243613538,396.7710
0.5256822178,396.9138
0.5269922087,397.0567
0.5282912995,397.1996
0.5295794634,397.3425
0.5308566736,397.4854
0.5321229037,397.6282
0.5333781276,397.7711
0.5346223192,397.9140
0.5358554529,398.0569
0.5370775032,398.1997
0.5382884447,398.3426
0.5394882524,398.4855
0.5406769016,398.6284
0.5418543675,398.7713
0.5430206260,398.9141
0.5441756527,399.0570
0.5453194240,399.1999
0.5464519160,399.3428
0.5475731054,399.4856
0.5486829689,399.6285
0.5497814837,399.7714
0.5508686270,399.9143
0.5519443764,400.0572
0.5530087094,400.2000
0.5540616043,400.3429
0.5551030391,400.4858
0.5561329923,400.6287
0.5571514427,400.7715
0.5581583692,400.9144
0.5591537508,401.0573
0.5601375672,401.2002
0.5611097978,401.3430
0.5620704226,401.4859
0.5630194218,401.6288
0.5639567756,401.7717
0.5648824648,401.9146
0.5657964701,402.0574
0.5666987726,402.2003
0.5675893538,402.3432
0.5684681951,402.4861
0.5693352784,402.6289
0.5701905858,402.7718
0.5710340996,402.9147
0.5718658022,403.0576
0.5726856766,403.2005
0.5734937058,403.3433
0.5742898730,403.4862
0.5750741617,403.6291
0.5758465559,403.7720
0.5766070394,403.9148
0.5773555965,404.0577
0.5780922119,404.2006
0.5788168702,404.3435
0.5795295564,404.4864
0.5802302558,404.6292
0.5809189539,404.7721
0.5815956365,404.9150
0.5822602896,405.0579
0.5829128994,405.2007
0.5835534524,405.3436
0.5841819354,405.4865
0.5847983353,405.6294
0.5854026395,405.7723
0.5859948355,405.9151
0.5865749109,406.0580
0.5871428537,406.2009
0.5876986523,406.3438
0.5882422952,406.4866
0.5887737710,406.6295
0.5892930689,406.7724
0.5898001780,406.9153
0.5902950879,407.0582
0.5907777883,407.2010
0.5912482692,407.3439
0.5917065210,407.4868
0.5921525341,407.6297
0.5925862993,407.7725
0.5930078077,407.9154
0.5934170505,408.0583
0.5938140192,408.2012
0.5941987057,408.3440
0.5945711020,408.4869
0.5949312004,408.6298
0.5952789934,408.7727
0.5956144739,408.9156
0.5959376349,409.0584
0.5962484697,409.2013
0.5965469719,409.3442
0.5968331353,409.4871
0.5971069541,409.6299
0.5973684224,409.7728
0.5976175350,409.9157
0.5978542867,410.0586
0.5980786726,410.2015
0.5982906880,410.3443
0.5984903285,410.4872
0.5986775901,410.6301
0.5988524688,410.7730
0.5990149611,410.9158
0.5991650635,411.0587
0.5993027731,411.2016
0.5994280868,411.3445
0.5995410021,411.4874
0.5996415168,411.6302
0.5997296287,411.7731
0.5998053359,411.9160
0.5998686370,412.0589
0.5999195306,412.2017
0.5999580157,412.3446
0.5999840915,412.4875
0.5999977573,412.6304
0.5999990131,412.7733
0.5999878586,412.9161
0.5999642942,413.0590
0.5999283203,413.2019
0.5998799377,413.3448
0.5998191474,413.4876
0.5997459507,413.6305
0.5996603490,413.7734
0.5995623441,413.9163
0.5994519380,414.0592
0.5993291331,414.2020
0.5991939319,414.3449
0.5990463372,414.4878
0.5988863520,414.6307
0.5987139796,414.7735
0.5985292236,414.9164
0.5983320878,415.0593
0.5981225764,415.2022
0.5979006935,415.3450
0.5976664439,415.4879
0.5974198324,415.6308
0.5971608640,415.7737
0.5968895442,415.9166
0.5966058784,416.0594
0.5963098727,416.2023
0.5960015331,416.3452
0.5956808661,416.4881
0.5953478781,416.6309
0.5950025762,416.7738
0.5946449674,416.9167
0.5942750592,417.0596
0.5938928593,417.2025
0.5934983754,417.3453
0.5930916158,417.4882
0.5926725889,417.6311
0.5922413034,417.7740
0.5917977681,417.9168
0.5913419923,418.0597
0.5908739854,418.2026
0.5903937570,418.3455
0.5899013171,418.4884
0.5893966759,418.6312
0.5888798438,418.7741
0.5883508316,418.9170
0.5878096500,419.0599
0.5872563105,419.2027
0.5866908243,419.3456
0.5861132031,419.4885
0.5855234591,419.6314
0.5849216042,419.7743
0.5843076510,419.9171
0.5836816122,420.0600
0.5830435007,420.2029
0.5823933298,420.3458
0.5817311128,420.4886
0.5810568635,420.6315
0.5803705958,420.7744
0.5796723239,420.9173
0.5789620622,421.0602
0.5782398255,421.2030
0.5775056287,421.3459
0.5767594869,421.4888
0.5760014157,421.6317
0.5752314306,421.7745
0.5744495476,421.9174
0.5736557829,422.0603
0.5728501529,422.2032
0.5720326743,422.3460
0.5712033639,422.4889
0.5703622389,422.6318
0.5695093168,422.7747
0.5686446151,422.9176
0.5677681518,423.0604
0.5668799449,423.2033
0.5659800129,423.3462
0.5650683744,423.4891
0.5641450481,423.6319
0.5632100533,423.7748
0.5622634092,423.9177
0.5613051355,424.0606
0.5603352519,424.2035
0.5593537785,424.3463
0.5583607356,424.4892
0.5573561438,424.6321
0.5563400238,424.7750
0.5553123967,424.9178
0.5542732836,425.0607
0.5532227062,425.2036
0.5521606861,425.3465
0.5510872453,425.4894
0.5500024060,425.6322
0.5489061906,425.7751
0.5477986218,425.9180
0.5466797225,426.0609
0.5455495159,426.2037
0.5444080253,426.3466
0.5432552744,426.4895
0.5420912870,426.6324
0.5409160871,426.7753
0.5397296991,426.9181
0.5385321475,427.0610
0.5373234571,427.2039
0.5361036529,427.3468
0.5348727601,427.4896
0.5336308041,427.6325
0.5323778108,427.7754
0.5311138059,427.9183
0.5298388156,428.0612
0.5285528663,428.2040
0.5272559846,428.3469
0.5259481973,428.4898
0.5246295314,428.6327
0.5233000143,428.7755
0.5219596735,428.9184
0.5206085366,429.0613
0.5192466316,429.2042
0.5178739867,429.3470
0.5164906302,429.4899
0.5150965909,429.6328
0.5136918974,429.7757
0.5122765789,429.9186
0.5108506647,430.0614
0.5094141842,430.2043
0.5079671671,430.3472
0.5065096434,430.4901
0.5050416433,430.6329
0.5035631970,430.7758
0.5020743352,430.9187
0.5005750886,431.0616
0.4990654884,431.2045
0.4975455656,431.3473
0.4960153518,431.4902
0.4944748785,431.6331
0.4929241777,431.7760
0.4913632814,431.9188
0.4897922219,432.0617
0.4882110317,432.2046
0.4866197435,432.3475
0.4850183903,432.4904
0.4834070051,432.6332
0.4817856212,432.7761
0.4801542723,432.9190
0.4785129920,433.0619
0.4768618143,433.2047
0.4752007734,433.3476
0.4735299035,433.4905
0.4718492394,433.6334
0.4701588156,433.7763
0.4684586673,433.9191
0.4667488295,434.0620
0.4650293376,434.2049
0.4633002272,434.3478
0.4615615341,434.4906
0.4598132942,434.6335
0.4580555436,434.7764
0.4562883188,434.9193
0.4545116563,435.0622
0.4527255928,435.2050
0.4509301653,435.3479
0.4491254109,435.4908
0.4473113669,435.6337
0.4454880709,435.7765
0.4436555606,435.9194
0.4418138739,436.0623
0.4399630488,436.2052
0.4381031236,436.3480
0.4362341369,436.4909
0.4343561273,436.6338
0.4324691336,436.7767
0.4305731948,436.9196
0.4286683502,437.0624
0.4267546392,437.2053
0.4248321014,437.3482
0.4229007764,437.4911
0.4209607043,437.6339
0.4190119252,437.7768
0.4170544794,437.9197
0.4150884074,438.0626
0.4131137498,438.2055
0.4111305475,438.3483
0.4091388415,438.4912
0.4071386731,438.6341
0.4051300835,438.7770
0.4031131143,438.9198
0.4010878073,439.0627
0.3990542044,439.2056
0.3970123475,439.3485
0.3949622789,439.4914
0.3929040411,439.6342
0.3908376766,439.7771
0.3887632281,439.9200
0.3866807386,440.0629
0.3845902511,440.2057
0.3824918089,440.3486
0.3803854553,440.4915
0.3782712340,440.6344
0.3761491886,440.7773
0.3740193631,440.9201
0.3718818015,441.0630
0.3697365480,441.2059
0.3675836470,441.3488
0.3654231430,441.4916
0.3632550808,441.6345
0.3610795051,441.7774
0.3588964609,441.9203
0.3567059935,442.0632
0.3545081480,442.2060
0.3523029701,442.3489
0.3500905052,442.4918
0.3478707991,442.6347
0.3456438979,442.7775
0.3434098474,442.9204
0.3411686940,443.0633
0.3389204839,443.2062
0.3366652637,443.3490
0.3344030801,443.4919
0.3321339798,443.6348
0.3298580097,443.7777
0.3275752169,443.9206
0.3252856487,444.0634
0.3229893524,444.2063
0.3206863755,444.3492
0.3183767656,444.4921
0.3160605706,444.6349
0.3137378382,444.7778
0.3114086166,444.9207
0.3090729539,445.0636
0.3067308984,445.2065
0.3043824987,445.3493
0.3020278031,445.4922
0.2996668606,445.6351
0.2972997198,445.7780
0.2949264298,445.9208
0.2925470396,446.0637
0.2901615985,446.2066
0.2877701558,446.3495
0.2853727609,446.4924
0.2829694635,446.6352
0.2805603132,446.7781
0.2781453599,446.9210
0.2757246536,447.0639
0.2732982442,447.2067
0.2708661821,447.3496
0.2684285174,447.4925
0.2659853006,447.6354
0.2635365823,447.7783
0.2610824131,447.9211
0.2586228438,448.0640
0.2561579252,448.2069
0.2536877083,448.3498
0.2512122442,448.4926
0.2487315841,448.6355
0.2462457794,448.7784
0.2437548813,448.9213
0.2412589416,449.0642
0.2387580117,449.2070
0.2362521434,449.3499
0.2337413885,449.4928
0.2312257991,449.6357
0.2287054270,449.7785
0.2261803245,449.9214
0.2236505437,450.0643
0.2211161370,450.2072
0.2185771568,450.3501
0.2160336557,450.4929
0.2134856861,450.6358
0.2109333010,450.7787
0.2083765529,450.9216
0.2058154948,451.0644
0.2032501798,451.2073
0.2006806607,451.3502
0.1981069909,451.4931
0.1955292235,451.6359
0.1929474118,451.7788
0.1903616092,451.9217
0.1877718693,452.0646
0.1851782456,452.2075
0.1825807917,452.3503
0.1799795613,452.4932
0.1773746084,452.6361
0.1747659866,452.7790
0.1721537501,452.9218
0.1695379528,453.0647
0.1669186488,453.2076
0.1642958924,453.3505
0.1616697377,453.4934
0.1590402390,453.6362
0.1564074509,453.7791
0.1537714276,453.9220
0.1511322239,454.0649
0.1484898941,454.2077
0.1458444930,454.3506
0.1431960753,454.4935
0.1405446958,454.6364
0.1378904094,454.7793
0.1352332708,454.9221
0.1325733351,455.0650
0.1299106573,455.2079
0.1272452925,455.3508
0.1245772958,455.4936
0.1219067224,455.6365
0.1192336275,455.7794
0.1165580664,455.9223
0.1138800945,456.0652
0.1111997671,456.2080
0.1085171397,456.3509
0.1058322677,456.4938
0.1031452068,456.6367
0.1004560124,456.7795
0.0977647403,456.9224
0.0950714460,457.0653
0.0923761852,457.2082
0.0896790138,457.3511
0.0869799875,457.4939
0.0842791622,457.6368
0.0815765936,457.7797
0.0788723378,457.9226
0.0761664505,458.0654
0.0734589879,458.2083
0.0707500059,458.3512
0.0680395605,458.4941
0.0653277077,458.6369
0.0626145038,458.7798
0.0599000048,458.9227
0.0571842668,459.0656
0.0544673461,459.2085
0.0517492987,459.3513
0.0490301810,459.4942
0.0463100492,459.6371
0.0435889595,459.7800
0.0408669682,459.9228
0.0381441317,460.0657
0.0354205062,460.2086
0.0326961480,460.3515
0.0299711136,460.4944
0.0272454593,460.6372
0.0245192414,460.7801
0.0217925164,460.9230
0.0190653406,461.0659
0.0163377705,461.2087
0.0136098625,461.3516
0.0108816730,461.4945
0.0081532584,461.6374
0.0054246752,461.7803
0.0026959797,461.9231
-0.0000327715,462.0660
-0.0027615220,462.2089
-0.0054902154,462.3518
-0.0082187953,462.4946
-0.0109472051,462.6375
-0.0136753886,462.7804
-0.0164032891,462.9233
-0.0191308504,463.0662
-0.0218580160,463.2090
-0.0245847295,463.3519
-0.0273109345,463.4948
-0.0300365746,463.6377
-0.0327615934,463.7805
-0.0354859346,463.9234
-0.0382095418,464.0663
-0.0409323587,464.2092
-0.0436543290,464.3521
-0.0463753964,464.4949
-0.0490955045,464.6378
-0.0518145972,464.7807
-0.0545326181,464.9236
-0.0572495111,465.0664
-0.0599652200,465.2093
-0.0626796886,465.3522
-0.0653928607,465.4951
-0.0681046803,465.6379
-0.0708150912,465.7808
-0.0735240374,465.9237
-0.0762314628,466.0666
-0.0789373115,466.2095
-0.0816415275,466.3523
-0.0843440548,466.4952
-0.0870448376,466.6381
-0.0897438200,466.7810
-0.0924409462,466.9238
-0.0951361603,467.0667
-0.0978294067,467.2096
-0.1005206296,467.3525
-0.1032097734,467.4954
-0.1058967824,467.6382
-0.1085816011,467.7811
-0.1112641739,467.9240
-0.1139444454,468.0669
-0.1166223601,468.2097
-0.1192978626,468.3526
-0.1219708976,468.4955
-0.1246414097,468.6384
-0.1273093439,468.7813
-0.1299746448,468.9241
-0.1326372574,469.0670
-0.1352971265,469.2099
-0.1379541972,469.3528
-0.1406084145,469.4956
-0.1432597235,469.6385
-0.1459080693,469.7814
-0.1485533973,469.9243
-0.1511956526,470.0672
-0.1538347807,470.2100
-0.1564707268,470.3529
-0.1591034366,470.4958
-0.1617328555,470.6387
-0.1643589293,470.7815
-0.1669816034,470.9244
-0.1696008238,471.0673
-0.1722165362,471.2102
-0.1748286866,471.3531
-0.1774372208,471.4959
-0.1800420850,471.6388
-0.1826432253,471.7817
-0.1852405878,471.9246
-0.1878341189,472.0674
-0.1904237648,472.2103
-0.1930094721,472.3532
-0.1955911873,472.4961
-0.1981688569,472.6389
-0.2007424277,472.7818
-0.2033118464,472.9247
-0.2058770598,473.0676
-0.2084380150,473.2105
-0.2109946589,473.3533
-0.2135469386,473.4962
-0.2160948014,473.6391
-0.2186381946,473.7820
-0.2211770656,473.9248
-0.2237113618,474.0677
-0.2262410308,474.2106
-0.2287660203,474.3535
-0.2312862781,474.4964
-0.2338017521,474.6392
-0.2363123901,474.7821
-0.2388181404,474.9250
-0.2413189510,475.0679
-0.2438147703,475.2107
-0.2463055466,475.3536
-0.2487912284,475.4965
-0.2512717643,475.6394
-0.2537471029,475.7823
-0.2562171932,475.9251
-0.2586819839,476.0680
-0.2611414241,476.2109
-0.2635954630,476.3538
-0.2660440498,476.4966
-0.2684871337,476.6395
-0.2709246644,476.7824
-0.2733565914,476.9253
-0.2757828644,477.0682
-0.2782034331,477.2110
-0.2806182476,477.3539
-0.2830272579,477.4968
-0.2854304141,477.6397
-0.2878276666,477.7825
-0.2902189657,477.9254
-0.2926042621,478.0683
-0.2949835063,478.2112
-0.2973566492,478.3541
-0.2997236417,478.4969
-0.3020844348,478.6398
-0.3044389796,478.7827
-0.3067872276,478.9256
-0.3091291301,479.0684
-0.3114646386,479.2113
-0.3137937049,479.3542
-0.3161162808,479.4971
-0.3184323183,479.6399
-0.3207417694,479.7828
-0.3230445864,479.9257
-0.3253407217,480.0686
-0.3276301277,480.2115
-0.3299127571,480.3543
-0.3321885627,480.4972
-0.3344574975,480.6401
-0.3367195144,480.7830
-0.3389745668,480.9258
-0.3412226079,481.0687
-0.3434635912,481.2116
